AVAILABLE QUANTITY OF ITEM: 3231
QTD OF MANUFACTURED PIECES: 3231
ELAPSED TIME: 10817.90
OBJ. FUNCTION VALUE: 103.0
STARTS: 103
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
28;K1;4;1559A0200;12
28;K1;5;831A0600;10
28;K1;6;787A0100;3
28;K2;1;60091_011;12
28;K2;2;3470_085;6
28;K2;3;60091_011;12
29;K1;1;1806_041;2
29;K1;2;6753_02011;12
29;K1;3;1806_041;2
29;K1;4;1806_041;2
29;K1;5;1312_0101;24
29;K1;6;3470_085;6
29;K2;1;60078_0900;12
29;K2;2;60078_0900;12
30;K1;1;1567A0100;6
30;K1;2;829D0100;12
30;K1;3;1567A0100;6
30;K1;4;831A0600;10
30;K1;5;1567A0100;6
30;K1;6;831A0600;10
30;K1;7;1553A0200;12
30;K2;1;787A0100;3
30;K2;2;787A0100;3
30;K2;3;786A0900;6
31;K1;1;1567A0100;6
31;K1;2;787A0100;3
31;K1;3;1567A0100;6
31;K1;4;4774_0002;12
31;K1;5;787A0100;3
31;K1;6;1964A2200;8
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;1394_0101;24
32;K1;2;1806_041;2
32;K1;3;3958A0600;24
32;K1;4;1806_041;2
32;K1;5;1806_041;2
32;K2;1;831A0600;10
32;K2;2;4774_0002;12
32;K2;3;786A0900;6
33;K1;1;6896A0100;12
33;K1;2;2434A2200;4
33;K1;3;4774_0002;12
33;K1;4;810A0400;12
33;K1;5;4775_0002;12
33;K2;1;1806A0200;2
33;K2;2;1806A0200;2
33;K2;3;1806A0200;2
34;K1;1;6724_0271;12
34;K1;2;1320_0101;24
34;K1;3;1806_041;2
34;K1;4;3470_028;6
34;K1;5;1806_041;2
34;K1;6;1806_041;2
34;K2;1;787A0100;3
34;K2;2;1567A0100;6
34;K2;3;787A0100;3
35;K1;1;1567A0100;6
35;K1;2;787A0100;3
35;K1;3;1559A0200;12
35;K1;4;1559A0200;12
35;K1;5;1567A0100;6
35;K1;6;2434A2200;6
35;K2;1;1806A0200;2
35;K2;2;1806A0200;2
35;K2;3;1806A0200;2
36;K1;1;787A0100;3
36;K1;2;787A0100;3
36;K1;3;829D0100;12
36;K1;4;1567A0100;6
36;K1;5;920A0100;8
36;K1;6;787A0100;3
36;K2;1;4774_0002;12
36;K2;2;829D0100;12
37;K1;1;1320_0101;24
37;K1;2;1806_041;2
37;K1;3;1806_041;2
37;K1;4;1394_0101;12
37;K1;5;3470_028;6
37;K2;1;1806A0200;2
37;K2;2;1806A0200;2
37;K2;3;1806A0200;2
38;K1;1;1806_041;2
38;K1;2;1806_041;2
38;K1;3;1806_041;2
38;K1;4;1806_041;2
38;K1;5;1806_041;2
38;K1;6;6753_02011;12
38;K2;1;1806A0200;2
38;K2;2;1806A0200;2
38;K2;3;1806A0200;2
39;K1;1;786A0600;3
39;K1;2;786A0700;8
39;K1;3;786A0700;8
39;K1;4;1806A0200;2
39;K1;5;786A0600;3
39;K1;6;786A0600;3
39;K2;1;1806A0200;2
39;K2;2;1806A0200;2
39;K2;3;1806A0200;2
40;K1;1;831A0600;10
40;K1;2;786A0900;6
40;K1;3;830D0100;12
40;K1;4;1567A0100;6
40;K1;5;1554A0200;5
40;K1;6;4774_0002;12
40;K2;1;786A0900;6
40;K2;2;786A0900;6
40;K2;3;786A0900;6
40;K2;4;786A0900;6
41;K1;1;786A0600;3
41;K1;2;1806A0200;2
41;K1;3;786A0600;3
41;K1;4;786A0700;8
41;K1;5;1806A0200;2
41;K1;6;1806A0200;2
41;K2;1;787A0100;3
41;K2;2;787A0100;3
41;K2;3;787A0100;3
42;K1;1;3470_028;6
42;K1;2;3958A0600;24
42;K1;3;1806_041;2
42;K1;4;1806_041;2
42;K1;5;60091_011;12
42;K1;6;6774_01030;12
42;K2;1;1806A0200;2
42;K2;2;1806A0200;2
42;K2;3;1806A0200;2
43;K1;1;1553A0200;12
43;K1;2;1554A0200;8
43;K1;3;4774_0002;12
43;K1;4;1567A0100;6
43;K1;5;810A0400;12
43;K2;1;1806A0200;2
43;K2;2;1806A0200;2
43;K2;3;1806A0200;2
44;K1;1;1567A0100;6
44;K1;2;787A0100;3
44;K1;3;4774_0002;12
44;K1;4;787A0100;3
44;K1;5;810A0400;12
44;K1;6;787A0100;3
44;K2;1;60091_011;12
44;K2;2;60078_0900;12
44;K2;3;798_0184;5
45;K1;1;4775_0002;12
45;K1;2;4781A0100;8
45;K1;3;1553A0200;12
45;K1;4;4775_0002;12
45;K1;5;4774_0002;12
45;K2;1;786A0700;8
45;K2;2;1806A0200;2
46;K1;1;829D0100;12
46;K1;2;1553A0200;3
46;K1;3;810A0400;8
46;K1;4;1556A0200;12
46;K1;5;829D0100;12
46;K2;1;1555A0200;2
46;K2;2;787A0100;3
47;K1;1;786A0600;1
47;K1;2;786A0600;3
47;K1;3;786A0600;3
47;K1;4;786A0700;8
47;K1;5;786A0600;3
47;K1;6;786A0700;8
47;K2;1;1556A0200;8
47;K2;2;1559A0200;12
48;K1;1;1806_041;2
48;K1;2;3470_028;6
48;K1;3;3470_028;6
48;K1;4;1806_041;2
48;K1;5;1806_041;2
48;K1;6;1806_041;2
48;K2;1;60078_0900;12
48;K2;2;3470_028;6
48;K2;3;3470_028;6
49;K1;1;3470_085;6
49;K1;2;1806_041;2
49;K1;3;1806_041;2
49;K1;4;6754_0481;12
49;K1;5;3958A0600;24
49;K1;6;6753_02011;2
49;K2;1;1806A0200;2
49;K2;2;1806A0200;2
49;K2;3;1806A0200;2
50;K1;1;786A0600;3
50;K1;2;786A0700;8
50;K1;3;786A0700;8
50;K1;4;786A0700;8
50;K1;5;786A0700;8
50;K2;1;1806A0200;2
50;K2;2;1806A0200;2
50;K2;3;1806A0200;2
51;K1;1;829D0100;12
51;K1;2;1567A0100;6
51;K1;3;787A0100;3
51;K1;4;787A0100;3
51;K1;5;787A0100;3
51;K1;6;4781A0100;8
51;K2;1;6754_0481;2
51;K2;2;60078_0900;12
51;K2;3;60078_0900;12
52;K1;1;1559A0200;12
52;K1;2;831A0600;10
52;K1;3;4781A0100;8
52;K1;4;1567A0100;6
52;K1;5;1555A0200;12
52;K1;6;787A0100;3
53;K1;1;786A0700;8
53;K1;2;786A0700;8
53;K1;3;786A0700;8
53;K1;4;786A0700;8
53;K1;5;786A0700;8
END
