AVAILABLE QUANTITY OF ITEM: 3095
QTD OF MANUFACTURED PIECES: 3095
ELAPSED TIME: 10834.23
OBJ. FUNCTION VALUE: 90.0
STARTS: 90
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
30;K1;3;6754_0481;12
30;K1;4;1320_0101;24
30;K1;5;1312_0101;24
30;K2;1;787A0100;3
30;K2;2;787A0100;3
30;K2;3;787A0100;3
31;K1;1;1567A0100;6
31;K1;2;1567A0100;6
31;K1;3;787A0100;3
31;K1;4;1567A0100;6
31;K1;5;1567A0100;6
31;K1;6;1567A0100;6
31;K1;7;4775_0002;12
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;920A0100;8
32;K1;2;4778_0102;8
32;K1;3;2434A2200;6
32;K1;4;1554A0200;8
32;K1;5;830D0100;12
32;K2;1;831A0600;10
32;K2;2;786A0900;6
32;K2;3;786A0900;6
32;K2;4;786A0900;6
33;K1;1;1567A0100;6
33;K1;2;1567A0100;6
33;K1;3;786A0900;6
33;K1;4;787A0100;3
33;K1;5;1567A0100;6
33;K1;6;786A0900;6
33;K1;7;1553A0200;12
33;K2;1;342_0460;12
33;K2;2;798_0184;5
33;K2;3;60078_0900;12
34;K1;1;1554A0200;4
34;K1;2;4781A0100;8
34;K1;3;4781A0100;8
34;K1;4;4774_0002;12
34;K1;5;6896A0100;2
34;K2;1;1806A0200;2
34;K2;2;1806A0200;2
34;K2;3;1806A0200;2
35;K1;1;4778_0102;8
35;K1;2;1559A0200;12
35;K1;3;829D0100;12
35;K1;4;810A0400;12
35;K1;5;830D0100;12
35;K2;1;3470_028;6
35;K2;2;6774_01030;12
35;K2;3;3470_028;6
36;K1;1;830D0100;12
36;K1;2;830D0100;12
36;K1;3;4778_0102;8
36;K1;4;4775_0002;12
36;K1;5;830D0100;12
36;K2;1;798_0184;5
36;K2;2;6774_01030;12
36;K2;3;6774_01030;12
37;K1;1;1320_0101;24
37;K1;2;1806_041;2
37;K1;3;1394_0101;24
37;K1;4;3957A0600;24
37;K1;5;1568_0101;24
37;K2;1;60091_011;12
37;K2;2;60078_0900;12
37;K2;3;60091_011;12
38;K1;1;1567A0100;6
38;K1;2;1556A0200;12
38;K1;3;786A0900;6
38;K1;4;2434A2200;6
38;K1;5;786A0900;6
38;K1;6;1553A0200;12
38;K2;1;1806A0200;2
38;K2;2;1806A0200;2
38;K2;3;1806A0200;2
39;K1;1;1555A0200;12
39;K1;2;4781A0100;8
39;K1;3;4781A0100;8
39;K1;4;4775_0002;12
39;K1;5;4774_0002;12
39;K2;1;1806A0200;2
39;K2;2;1806A0200;2
39;K2;3;1806A0200;2
40;K1;1;S4_9704300;6
40;K1;2;S4_9704300;6
40;K1;3;S4_9704300;6
40;K1;4;S4_9704300;6
40;K1;5;S4_9704300;6
40;K1;6;S4_9704300;6
40;K1;7;S4_9704300;6
40;K1;8;S4_9704300;6
40;K2;1;6754_0481;12
40;K2;2;3470_028;6
40;K2;3;60091_011;12
41;K1;1;4778_0102;8
41;K1;2;1554A0200;8
41;K1;3;830D0100;12
41;K1;4;6896A0100;12
41;K1;5;810A0400;12
41;K2;1;1806A0200;2
41;K2;2;1806A0200;2
41;K2;3;1806A0200;2
42;K1;1;1806_041;2
42;K1;2;1806_041;2
42;K1;3;1806_041;2
42;K1;4;1568_0101;4
42;K1;5;1320_0101;21
42;K2;1;1806A0200;2
42;K2;2;1806A0200;2
42;K2;3;1806A0200;2
43;K1;1;787A0100;3
43;K1;2;830D0100;12
43;K1;3;787A0100;3
43;K1;4;831A0600;10
43;K1;5;787A0100;3
43;K1;6;1964A2200;8
43;K2;1;6774_01030;12
43;K2;2;60078_0900;12
43;K2;3;798_0184;5
44;K1;1;830D0100;12
44;K1;2;1554A0200;8
44;K1;3;4775_0002;12
44;K1;4;1554A0200;8
44;K1;5;1555A0200;12
44;K2;1;1806A0200;2
44;K2;2;1806A0200;2
44;K2;3;1806A0200;2
45;K1;1;831A0600;10
45;K1;2;787A0100;3
45;K1;3;4781A0100;8
45;K1;4;787A0100;3
45;K1;5;4775_0002;12
45;K1;6;4781A0100;8
45;K2;1;1806A0200;2
45;K2;2;1806A0200;2
45;K2;3;1806A0200;2
END
