AVAILABLE QUANTITY OF ITEM: 1606
QTD OF MANUFACTURED PIECES: 1606
ELAPSED TIME:  3608.44
OBJ. FUNCTION VALUE: 53.0
STARTS: 53
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;1806_041;1
17;K1;2;6724_0271;12
17;K1;3;1806_041;2
17;K1;4;6774_01030;12
17;K1;5;1806_041;2
17;K1;6;3957A0600;24
17;K2;1;1806A0200;2
17;K2;2;1806A0200;2
17;K2;3;1806A0200;2
18;K1;1;831A0600;10
18;K1;2;1567A0100;6
18;K1;3;830D0100;12
18;K1;4;1559A0200;12
18;K1;5;1556A0200;12
18;K1;6;787A0100;3
18;K2;1;341_0250;12
18;K2;2;342_0460;12
18;K2;3;6774_01030;4
19;K1;1;1567A0100;6
19;K1;2;1556A0200;12
19;K1;3;1567A0100;6
19;K1;4;1555A0200;12
19;K1;5;4778_0102;8
19;K1;6;787A0100;3
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;S4_9704300;6
20;K1;2;S4_9704300;6
20;K1;3;S4_9704300;6
20;K1;4;S4_9704300;6
20;K1;5;S4_9704300;6
20;K2;1;787A0100;3
20;K2;2;787A0100;3
20;K2;3;787A0100;3
21;K1;1;1806_041;2
21;K1;2;6724_0271;12
21;K1;3;341_0250;12
21;K1;4;60091_011;12
21;K1;5;1806_041;2
21;K1;6;6754_0481;2
21;K1;7;342_0460;8
21;K2;1;3470_085;6
21;K2;2;1806_041;2
22;K1;1;1806_041;2
22;K1;2;6754_0481;12
22;K1;3;3470_085;6
22;K1;4;6864_0280;4
22;K1;5;1806_041;2
22;K1;6;6724_0271;12
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;1567A0100;2
23;K1;2;831A0600;10
23;K1;3;920A0100;2
23;K1;4;830D0100;12
23;K1;5;787A0100;3
23;K1;6;1556A0200;12
23;K2;1;787A0100;3
23;K2;2;787A0100;3
23;K2;3;787A0100;3
24;K1;1;6864_0280;3
24;K1;2;1806_041;2
24;K1;3;6864_0280;4
24;K1;4;1806_041;2
24;K1;5;1806D0900;40
24;K1;6;3957A0600;24
24;K2;1;1555A0200;12
24;K2;2;6896A0100;12
25;K1;1;810A0400;12
25;K1;2;1964A2200;8
25;K1;3;1553A0200;12
25;K1;4;830D0100;12
25;K1;5;1567A0100;6
25;K2;1;6724_0941;8
25;K2;2;6724_0271;12
25;K2;3;3470_085;6
26;K1;1;810A0400;12
26;K1;2;1567A0100;6
26;K1;3;830D0100;12
26;K1;4;1556A0200;12
26;K1;5;1964A2200;4
26;K2;1;1806A0200;2
26;K2;2;926_0102;12
27;K1;1;1554A0200;8
27;K1;2;1567A0100;6
27;K1;3;1567A0100;6
27;K1;4;4778_0102;8
27;K1;5;4778_0102;8
28;K1;1;1806A0200;2
28;K1;2;786A0600;3
28;K1;3;786A0600;1
28;K1;4;1806A0200;2
28;K1;5;1806A0200;2
28;K1;6;926_0102;12
END
