AVAILABLE QUANTITY OF ITEM: 3729
QTD OF MANUFACTURED PIECES: 3729
ELAPSED TIME:  3601.79
OBJ. FUNCTION VALUE: 115.0
STARTS: 115
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
40;K2;2;1568_0101;4
41;K1;1;1567A0100;6
41;K1;2;787A0100;3
41;K1;3;786A0900;6
41;K1;4;S4_9704411;6
41;K1;5;786A0900;6
41;K1;6;1567A0100;6
41;K1;7;920A0100;8
41;K2;1;1806_5051;10
41;K2;2;1806_5051;10
41;K2;3;1806_5051;10
42;K1;1;342_0460;1
42;K1;2;6753_02011;12
42;K1;3;1806_041;2
42;K1;4;1806_041;2
42;K1;5;1806_041;2
42;K1;6;962A0100;6
42;K2;1;1806_5051;10
42;K2;2;6774_01030;12
42;K2;3;3470_085;1
43;K1;1;S4_9704411;3
43;K1;2;1567A0100;6
43;K1;3;831A0600;10
43;K1;4;1964A2200;8
43;K1;5;830D0100;12
43;K1;6;1555A0200;12
43;K2;1;1806A0200;2
43;K2;2;1806A0200;2
43;K2;3;1806A0200;2
44;K1;1;3958A0600;24
44;K1;2;3958A0600;12
44;K1;3;1806D0900;1
44;K1;4;6753_02011;12
44;K1;5;1806_041;1
44;K1;6;1806_041;2
44;K2;1;962A0100;6
44;K2;2;1806_041;2
45;K1;1;1567A0100;6
45;K1;2;829D0100;12
45;K1;3;1556A0200;8
45;K1;4;787A0100;3
45;K1;5;786A0900;6
45;K1;6;830D0100;12
45;K2;1;1806A0200;2
45;K2;2;1806A0200;2
45;K2;3;1806A0200;2
46;K1;1;1555A0200;12
46;K1;2;1567A0100;6
46;K1;3;1567A0100;6
46;K1;4;1567A0100;6
46;K1;5;830D0100;12
46;K1;6;829D0100;12
46;K2;1;6774_01030;12
46;K2;2;341_0250;9
46;K2;3;1806_5051;10
47;K1;1;1567A0100;6
47;K1;2;920A0100;2
47;K1;3;830D0100;12
47;K1;4;1567A0100;6
47;K1;5;830D0100;12
47;K1;6;787A0100;3
47;K2;1;1806A0200;2
47;K2;2;1806A0200;2
47;K2;3;1806A0200;2
48;K1;1;1806_5051;10
48;K1;2;60091_011;12
48;K1;3;1806_041;2
48;K1;4;1806_041;2
48;K1;5;6774_01030;12
48;K1;6;1806_041;2
48;K2;1;341_0250;12
48;K2;2;1806_041;2
49;K1;1;342_0460;1
49;K1;2;798_0184;5
49;K1;3;60091_011;12
49;K1;4;3470_085;6
49;K1;5;1806A0800;4
49;K1;6;1806D0900;1
49;K1;7;6754_0481;12
49;K2;1;831A0600;10
49;K2;2;829D0100;12
49;K2;3;786A0900;6
50;K1;1;4778_0102;8
50;K1;2;787A0100;3
50;K1;3;829D0100;12
50;K1;4;1567A0100;6
50;K1;5;787A0100;3
50;K1;6;831A0600;10
50;K2;1;1806A0200;2
50;K2;2;1806A0200;2
50;K2;3;1806A0200;2
51;K1;1;918_0102;15
51;K1;2;1806A0200;2
51;K1;3;1806A0200;2
51;K1;4;786A0700;8
51;K1;5;786A0600;3
51;K2;1;70069_23;6
51;K2;2;1806_041;2
52;K1;1;786A0600;3
52;K1;2;918_0102;15
52;K1;3;786A0600;3
52;K1;4;1806A0200;2
52;K1;5;786A0700;8
52;K1;6;786A0600;3
52;K2;1;786A0900;6
52;K2;2;831A0600;10
52;K2;3;786A0900;6
52;K2;4;786A0900;6
53;K1;1;1567A0100;6
53;K1;2;830D0100;12
53;K1;3;5450A0000;12
53;K1;4;1567A0100;6
53;K1;5;829D0100;12
53;K1;6;830D0100;12
53;K2;1;1806A0800;12
53;K2;2;1806_041;2
54;K1;1;1806_041;2
54;K1;2;1806D0900;51
54;K1;3;1806_041;2
54;K1;4;1806_041;2
54;K1;5;1806_041;2
54;K1;6;1806_041;2
54;K2;1;829D0100;12
54;K2;2;830D0100;12
55;K1;1;1806_041;2
55;K1;2;342_0460;12
55;K1;3;1806_041;2
55;K1;4;1806_041;2
55;K1;5;1568_0101;24
55;K1;6;1806_041;2
55;K2;1;4778_0102;6
55;K2;2;1567A0100;6
56;K1;1;1553A0200;12
56;K1;2;830D0100;12
56;K1;3;829D0100;12
56;K1;4;829D0100;12
56;K1;5;830D0100;12
56;K2;1;1806D0900;1
56;K2;2;1806D0900;1
56;K2;3;962A0100;6
57;K1;1;3958A0600;24
57;K1;2;1806D0900;1
57;K1;3;1806_041;2
57;K1;4;1806_5051;10
57;K1;5;1806_041;2
57;K1;6;962A0100;6
57;K2;1;1806A0200;2
57;K2;2;1806A0200;2
57;K2;3;1806A0200;2
58;K1;1;1567A0100;6
58;K1;2;810A0400;8
58;K1;3;829D0100;12
58;K1;4;1555A0200;12
58;K1;5;1567A0100;6
58;K1;6;787A0100;3
59;K1;1;1567A0100;6
59;K1;2;1553A0200;12
59;K1;3;830D0100;12
59;K1;4;786A0900;6
59;K1;5;829D0100;12
59;K1;6;786A0900;6
END
