AVAILABLE QUANTITY OF ITEM: 2572
QTD OF MANUFACTURED PIECES: 2572
ELAPSED TIME:  3602.07
OBJ. FUNCTION VALUE: 74.0
STARTS: 74
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
11;K1;3;1806_041;2
11;K1;4;342_0460;12
11;K1;5;341_0250;9
11;K1;6;1806_041;2
11;K2;1;1806_5051;10
11;K2;2;6724_0941;6
11;K2;3;6754_0481;4
12;K1;1;4774_0002;12
12;K1;2;4775_0002;12
12;K1;3;810A0400;12
12;K1;4;829D0100;12
12;K1;5;6898A0100;6
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;6724_0271;12
13;K1;2;6724_0941;12
13;K1;3;1806_5051;10
13;K1;4;6754_0481;12
13;K1;5;1320_0101;24
13;K1;6;1320_0101;24
13;K2;1;6754_0481;12
13;K2;2;6753_02011;12
13;K2;3;3445A1800;6
14;K1;1;1556A0200;12
14;K1;2;920A0100;8
14;K1;3;1553A0200;12
14;K1;4;1567A0100;6
14;K1;5;1964A2200;8
14;K2;1;786A0900;6
14;K2;2;786A0900;6
14;K2;3;786A0900;6
14;K2;4;831A0600;9
15;K1;1;4775_0002;12
15;K1;2;810A0400;12
15;K1;3;830D0100;12
15;K1;4;829D0100;12
15;K1;5;830D0100;12
15;K2;1;787A0100;3
15;K2;2;787A0100;3
15;K2;3;787A0100;3
16;K1;1;3445A1800;6
16;K1;2;1312_0101;3
16;K1;3;6753_02011;7
16;K1;4;6864_0280;4
16;K1;5;1806D0900;40
16;K1;6;1320_0101;24
16;K2;1;3445A1800;6
16;K2;2;1806_5051;10
16;K2;3;6754_0481;12
17;K1;1;1320_0101;24
17;K1;2;1320_0101;24
17;K1;3;6753_02011;12
17;K1;4;6724_0271;12
17;K1;5;6724_0271;12
17;K1;6;962A0100;6
17;K2;1;831A0600;10
17;K2;2;786A0900;6
17;K2;3;786A0900;6
17;K2;4;786A0900;6
18;K1;1;1806_041;2
18;K1;2;1806_041;2
18;K1;3;962A0100;6
18;K1;4;6724_0271;12
18;K1;5;1806_041;2
18;K1;6;1806_041;2
18;K2;1;1806A0200;1
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;786A0600;3
19;K1;2;786A0600;3
19;K1;3;786A0600;3
19;K1;4;786A0600;3
19;K1;5;S4_9504612;18
19;K1;6;926_0102;12
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;1320_0101;21
20;K1;2;1320_0101;24
20;K1;3;962A0100;6
20;K1;4;1394_0101;24
20;K1;5;1312_0101;24
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;1554A0200;8
21;K1;2;810A0400;12
21;K1;3;810A0400;12
21;K1;4;4778_0102;8
21;K1;5;1559A0200;12
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;4778_0102;8
22;K1;2;829D0100;12
22;K1;3;1555A0200;12
22;K1;4;4775_0002;12
22;K1;5;1556A0200;12
22;K2;1;6754_0481;12
22;K2;2;1806_5051;10
22;K2;3;342_0460;6
23;K1;1;S4_9504622;21
23;K1;2;S4_9504612;21
23;K1;3;786A0700;8
23;K1;4;786A0700;8
23;K1;5;S4_9504612;21
23;K2;1;1555A0200;4
23;K2;2;2434A2200;6
24;K1;1;786A0600;2
24;K1;2;786A0700;8
24;K1;3;926_0102;12
24;K1;4;786A0700;8
24;K1;5;786A0600;3
24;K2;1;60078_0900;12
24;K2;2;342_0460;12
24;K2;3;1806_5051;10
25;K1;1;920A0100;8
25;K1;2;4778_0102;8
25;K1;3;4778_0102;8
25;K1;4;1553A0200;12
25;K1;5;2434A2200;6
25;K2;1;6754_0481;12
25;K2;2;60091_011;11
25;K2;3;3445A1800;6
26;K1;1;6898A0100;12
26;K1;2;830D0100;12
26;K1;3;787A0100;3
26;K1;4;829D0100;12
26;K1;5;920A0100;8
26;K2;1;3445A1800;6
26;K2;2;342_0460;12
26;K2;3;60078_0900;12
26;K2;4;3445A1800;6
27;K1;1;962A0100;6
27;K1;2;1394_0101;6
27;K1;3;1806_041;2
27;K1;4;342_0460;12
27;K1;5;6753_02011;11
27;K2;1;341_0250;12
27;K2;2;3445A1800;6
27;K2;3;6754_0481;12
28;K1;1;1567A0100;6
28;K1;2;4774_0002;12
28;K1;3;829D0100;12
28;K1;4;787A0100;3
28;K1;5;1567A0100;6
28;K1;6;829D0100;12
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;6898A0100;12
29;K1;2;6898A0100;12
29;K1;3;2434A2200;6
29;K1;4;1555A0200;12
29;K1;5;829D0100;12
29;K2;1;786A0900;6
29;K2;2;831A0600;10
29;K2;3;786A0900;6
29;K2;4;786A0900;6
30;K1;1;2434A2200;4
30;K1;2;4775_0002;12
30;K1;3;829D0100;12
30;K1;4;4775_0002;12
30;K1;5;920A0100;8
30;K2;1;6754_0481;12
30;K2;2;1806_5051;5
30;K2;3;6754_0481;12
31;K1;1;1806_041;2
31;K1;2;1806_041;2
31;K1;3;6864_0280;4
31;K1;4;1806_041;2
31;K1;5;1806_041;1
31;K1;6;1806_041;2
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;786A0600;3
32;K1;2;S4_9504622;9
32;K1;3;786A0600;3
32;K1;4;926_0102;12
32;K1;5;786A0600;3
32;K1;6;786A0600;3
32;K2;1;1320_0101;24
32;K2;2;962A0100;6
33;K1;1;831A0600;1
33;K1;2;831A0600;10
33;K1;3;1567A0100;6
33;K1;4;786A0900;6
33;K1;5;787A0100;3
33;K1;6;1567A0100;6
33;K1;7;4774_0002;12
33;K2;1;1806A0200;2
33;K2;2;1806A0200;2
33;K2;3;1806A0200;2
34;K1;1;787A0100;3
34;K1;2;920A0100;8
34;K1;3;4775_0002;12
34;K1;4;1567A0100;2
34;K1;5;1567A0100;6
34;K1;6;4775_0002;12
34;K2;1;3445A1800;6
34;K2;2;3445A1800;6
34;K2;3;1806D0900;60
34;K2;4;342_0460;12
35;K1;1;S4_9704300;1
35;K1;2;S4_9704300;6
35;K1;3;S4_9704300;6
35;K1;4;S4_9704300;6
35;K1;5;S4_9704300;6
35;K1;6;S4_9704300;6
35;K1;7;S4_9704300;6
35;K2;1;3445A1800;6
35;K2;2;1806_5051;5
35;K2;3;1806_5051;10
36;K1;1;787A0100;3
36;K1;2;2434A2200;6
36;K1;3;1556A0200;12
36;K1;4;6898A0100;12
36;K1;5;1567A0100;6
36;K2;1;60078_0900;12
36;K2;2;60078_0900;12
36;K2;3;3445A1800;6
36;K2;4;3445A1800;6
37;K1;1;S4_9704300;6
37;K1;2;S4_9704300;6
37;K1;3;S4_9704300;6
37;K1;4;S4_9704300;6
37;K1;5;S4_9704300;1
37;K1;6;S4_9704300;6
37;K1;7;S4_9704300;6
37;K1;8;S4_9704300;6
37;K2;1;60091_011;12
37;K2;2;6724_0941;12
37;K2;3;1806_5051;10
38;K2;1;6753_02011;8
38;K2;2;60091_011;7
END
