AVAILABLE QUANTITY OF ITEM: 1575
QTD OF MANUFACTURED PIECES: 1575
ELAPSED TIME:  3611.20
OBJ. FUNCTION VALUE: 51.0
STARTS: 51
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
15;K2;3;786A0900;6
15;K2;4;786A0900;6
16;K1;1;787A0100;3
16;K1;2;829D0100;12
16;K1;3;1386A2200;12
16;K1;4;4781A0100;8
16;K1;5;787A0100;3
16;K1;6;831A0600;10
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;1
17;K1;1;829D0100;12
17;K1;2;1567A0100;6
17;K1;3;920A0100;2
17;K1;4;831A0600;10
17;K1;5;4781A0100;8
17;K1;6;787A0100;3
17;K2;1;3957A0600;6
17;K2;2;60078_0900;12
17;K2;3;60078_0900;12
18;K1;1;1806_041;2
18;K1;2;1320_0101;24
18;K1;3;962A0100;6
18;K1;4;962A0100;6
18;K1;5;3957A0600;24
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;1806_041;2
19;K1;2;1806_041;2
19;K1;3;6753_02011;12
19;K1;4;6724_0271;12
19;K1;5;1806_041;2
19;K1;6;962A0100;2
19;K2;1;831A0600;10
19;K2;2;831A0600;10
19;K2;3;786A0900;6
19;K2;4;831A0600;10
20;K1;1;S4_9704411;6
20;K1;2;786A0900;6
20;K1;3;S4_9704411;6
20;K1;4;S4_9704411;6
20;K1;5;1559A0200;8
20;K1;6;1567A0100;6
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;1386A2200;12
21;K1;2;829D0100;12
21;K1;3;920A0100;8
21;K1;4;1556A0200;12
21;K1;5;6898A0100;6
21;K2;1;786A0900;6
21;K2;2;786A0900;6
21;K2;3;786A0900;6
21;K2;4;786A0900;6
22;K1;1;787A0100;3
22;K1;2;5450A0000;12
22;K1;3;S4_9704411;6
22;K1;4;5450A0000;12
22;K1;5;787A0100;3
22;K1;6;1559A0200;12
22;K1;7;S4_9704411;6
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;787A0100;3
23;K1;2;1555A0200;12
23;K1;3;1555A0200;8
23;K1;4;829D0100;12
23;K1;5;4781A0100;8
23;K2;1;1386A2200;4
23;K2;2;1386A2200;12
24;K1;1;786A0600;3
24;K1;2;786A0600;3
24;K1;3;786A0600;3
24;K1;4;786A0600;3
24;K1;5;786A0600;3
24;K1;6;786A0600;3
24;K1;7;786A0600;3
24;K2;1;786A0900;6
24;K2;2;787A0100;3
24;K2;3;5450A0000;2
25;K1;1;786A0600;3
25;K1;2;1806A0200;2
25;K1;3;786A0600;3
25;K1;4;786A0600;3
25;K1;5;786A0600;3
25;K1;6;786A0700;8
25;K2;1;1553A0200;3
25;K2;2;831A0600;10
25;K2;3;831A0600;10
26;K1;1;S4_9704411;6
26;K1;2;1567A0100;6
26;K1;3;S4_9704411;6
26;K1;4;830D0100;12
26;K1;5;S4_9704411;6
26;K1;6;1567A0100;4
26;K1;7;1567A0100;6
END
