AVAILABLE QUANTITY OF ITEM: 2572
QTD OF MANUFACTURED PIECES: 2572
ELAPSED TIME:   601.65
OBJ. FUNCTION VALUE: 86.0
STARTS: 86
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
19;K1;5;1806_041;2
19;K1;6;6753_02011;12
19;K2;1;786A0600;3
19;K2;2;786A0600;3
20;K1;1;1555A0200;12
20;K1;2;787A0100;3
20;K1;3;810A0400;12
20;K1;4;1567A0100;6
20;K1;5;4775_0002;12
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;829D0100;12
21;K1;2;787A0100;3
21;K1;3;830D0100;12
21;K1;4;787A0100;3
21;K1;5;787A0100;3
21;K2;1;341_0250;12
21;K2;2;3445A1800;6
21;K2;3;1806_5051;10
22;K1;1;S4_9504612;21
22;K2;1;787A0100;3
22;K2;2;787A0100;3
22;K2;3;787A0100;3
23;K1;1;787A0100;3
23;K1;2;1556A0200;4
23;K1;3;2434A2200;6
23;K1;4;1554A0200;7
23;K1;5;830D0100;12
23;K2;1;S4_9704300;6
23;K2;2;S4_9704300;6
23;K2;3;S4_9704300;6
24;K1;1;831A0600;1
24;K1;2;786A0900;6
24;K1;3;6898A0100;6
24;K1;4;1567A0100;6
24;K1;5;920A0100;8
24;K1;6;1559A0200;6
24;K2;1;3445A1800;6
24;K2;2;342_0460;12
24;K2;3;1320_0101;24
25;K1;1;S4_9704300;6
25;K1;2;S4_9704300;6
25;K1;3;S4_9704300;6
25;K1;4;S4_9704300;6
25;K1;5;S4_9704300;6
25;K1;6;S4_9704300;6
25;K2;1;60091_011;12
25;K2;2;6754_0481;12
25;K2;3;6754_0481;12
26;K1;1;1554A0200;8
26;K1;2;1555A0200;12
26;K1;3;810A0400;12
26;K1;4;920A0100;8
26;K1;5;787A0100;3
26;K2;1;1806_041;2
26;K2;2;1806_041;1
27;K1;1;6724_0271;12
27;K1;2;1320_0101;24
27;K1;3;6754_0481;12
27;K1;4;6724_0271;12
27;K1;5;6754_0481;12
27;K1;6;1806D0900;38
27;K1;7;6754_0481;12
27;K2;1;1806A0200;1
27;K2;2;1806A0200;1
28;K1;1;810A0400;12
28;K1;2;810A0400;12
28;K1;3;787A0100;3
28;K2;1;1806A0200;2
28;K2;2;786A0600;3
29;K1;1;829D0100;12
29;K1;2;830D0100;12
29;K1;3;829D0100;12
29;K1;4;4775_0002;12
29;K1;5;829D0100;12
29;K2;1;1806_5051;10
29;K2;2;60078_0900;12
30;K1;1;829D0100;12
30;K1;2;829D0100;12
30;K2;1;787A0100;3
30;K2;2;787A0100;3
30;K2;3;787A0100;3
31;K1;1;6898A0100;12
31;K1;2;786A0900;6
31;K1;3;1559A0200;12
31;K1;4;829D0100;12
31;K1;5;6898A0100;12
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;6898A0100;12
32;K1;2;830D0100;12
32;K1;3;1567A0100;6
32;K2;1;341_0250;9
32;K2;2;342_0460;12
32;K2;3;6753_02011;12
33;K1;1;786A0600;3
33;K1;2;786A0600;3
33;K1;3;1806A0200;2
33;K1;4;786A0700;8
33;K1;5;S4_9504622;9
33;K2;1;1806A0200;2
33;K2;2;786A0600;3
34;K1;1;4775_0002;12
34;K1;2;830D0100;12
34;K1;3;810A0400;8
34;K1;4;4775_0002;12
34;K1;5;1567A0100;2
34;K2;1;786A0700;8
35;K1;1;962A0100;6
35;K1;2;1806D0900;60
35;K1;3;6864_0280;4
35;K1;4;6754_0481;12
35;K1;5;1394_0101;24
35;K1;6;6864_0280;4
35;K2;1;1806_5051;10
35;K2;2;60078_0900;12
35;K2;3;1806_5051;10
36;K1;1;786A0600;3
36;K1;2;926_0102;8
36;K1;3;786A0600;3
36;K1;4;786A0700;4
36;K1;5;786A0600;3
36;K2;1;926_0102;12
36;K2;2;1806A0200;2
37;K1;1;3445A1800;6
37;K1;2;342_0460;12
37;K1;3;3445A1800;6
37;K1;4;3445A1800;6
37;K1;5;341_0250;12
37;K1;6;1806D0900;1
37;K1;7;3445A1800;6
37;K1;8;60078_0900;2
37;K2;1;1806_041;2
37;K2;2;962A0100;6
38;K1;1;4774_0002;12
38;K1;2;829D0100;12
38;K1;3;787A0100;3
38;K1;4;920A0100;8
38;K1;5;1556A0200;12
38;K2;1;S4_9704300;6
38;K2;2;S4_9704300;6
38;K2;3;S4_9704300;6
39;K1;1;2434A2200;6
39;K1;2;1553A0200;12
39;K1;3;830D0100;12
39;K1;4;2434A2200;6
39;K1;5;1559A0200;12
39;K2;1;6753_02011;2
39;K2;2;6754_0481;4
39;K2;3;1806_5051;10
40;K1;1;4778_0102;8
40;K1;2;787A0100;3
40;K1;3;2434A2200;4
40;K1;4;787A0100;3
40;K2;1;787A0100;3
40;K2;2;786A0900;6
40;K2;3;787A0100;3
41;K1;1;1806_041;2
41;K1;2;6724_0271;12
41;K1;3;342_0460;12
41;K1;4;1806D0900;1
41;K1;5;6754_0481;12
41;K1;6;1806_041;2
41;K2;1;786A0900;6
41;K2;2;786A0900;6
41;K2;3;831A0600;9
41;K2;4;786A0900;6
42;K1;1;1320_0101;24
42;K1;2;3445A1800;6
42;K1;3;1806_041;2
42;K1;4;1806_041;2
42;K1;5;6724_0271;12
42;K1;6;6724_0941;6
42;K2;1;1806A0200;2
42;K2;2;1806A0200;2
42;K2;3;1806A0200;2
43;K1;1;962A0100;6
43;K1;2;1320_0101;24
43;K1;3;1320_0101;24
43;K1;4;1806_041;2
43;K1;5;6753_02011;12
43;K2;1;1806_5051;10
43;K2;2;3445A1800;6
43;K2;3;60078_0900;12
44;K1;1;4775_0002;12
44;K1;2;4775_0002;12
44;K1;3;1553A0200;6
44;K1;4;4778_0102;8
44;K1;5;4775_0002;12
END
